市区町村,15以上65歳未満人口比率,15歳未満人口比率,15歳未満人口（男）比率,1人1日当たりの排出量,1人当たりの労働生産性（第1次産業）,1人当たりの労働生産性（第2次産業）,1人当たりの労働生産性（第3次産業）,65歳以上の世帯員のいる世帯数割合,65歳以上人口比率,ゴミ処理直後資源化率,リサイクル率,一人当たりの労働生産性（サービス業）,一人当たりの労働生産性（不動産業、物品賃貸業）,一人当たりの労働生産性（医療、福祉）,一人当たりの労働生産性（卸売業、小売業）,一人当たりの労働生産性（学術研究、専門・技術サービス業）,一人当たりの労働生産性（宿泊業、飲食サービス業）,一人当たりの労働生産性（建設業）,一人当たりの労働生産性（教育、学習支援業）,一人当たりの労働生産性（製造業）,一人当たりの労働生産性（複合サービス業）,一人当たりの労働生産性（農業漁業）,一人当たりの労働生産性（金融業、保険業）,一人当たりの労働生産性（電気・ガス・熱供給・水道業）,一般世帯人員数（一般世帯当たり）,中学校生徒数（中学校教員当たり）,人口一人当たりの市内総生産,保健所数密度,公債費割合（歳出比）,労働力人口割合（男）（総人口比）,労働力人口割合（総人口比）,労働費割合（歳出比）,医師数（10万人当たり）,合計特殊出生率,商業・近隣商業地域面積割合,商業地域面積割合,図書館数密度,国民健康保険被保険者割合,地方債割合（歳入比）,地方債現在高（歳入比）,地方債現在高（歳出比）,売上金額（民営）の建築業の割合,売上金額（民営）の情報通信料の割合,売上金額（民営）の教育、学習支援業の割合,売上金額（民営）の生活関連サービス業、娯楽業の割合,売上金額（民営）の複合サービス業の割合,売上金額（民営）の農林漁業の割合,売上金額（民営）の運輸業、郵便行の割合,売上金額（民営）の電気・ガス・熱供給・水道業の割合,外国人人口比率,子ども向け施設数割合（児童福祉、母子・父子福祉、婦人保護施設）,子供施設数（10万人当たり）,実質公債費比率,実質収支比率,将来負担比率,小学高児童数（小学校教員当たり）,工業・準工業地域面積割合,工業地域面積割合,工業専用地域面積割合,平均寿命（女）,平均寿命（男）,投資的経費割合（歳出比）,持ち家一般世帯比率,昼夜間人口比率,最終学歴人口割合（小・中学校）,最終学歴人口割合（高専・短大・大学・大学院）,死亡率,母子世帯割合（世帯比）,水洗化率,準工業地域面積割合,災害復旧費割合（歳出比）,病院数密度,病院病床数（病院数当たり）,県内他市区町村への通勤・通学者比率,第1次産業の売上割合,納税対象者割合,経常収支比率,総人口（日本人）比率,総面積における道路面積比率,耕地面積割合,自市区町村内通勤・通学者比率,薬剤師数（10万人当たり）,薬剤師数（医療施設数当たり）,衛生費割合（歳出比）,転入超過率,農林水産業費割合（歳出比）,近隣商業地域面積割合,障害者支援施設等数密度,雇用者数比率（正規）,雇用者数比（女）（正規）,非水洗化人口比率,高齢者向け施設数割合（介護老人福祉施設、老人ホーム）,高齢者用施設数（65歳以上）
根室市,0.574340247,0.462615217,0.546804168,0.969043646,0.803941204,0.460270467,0.421971034,0.485431943,0.463201753,0.335320344,0.418856225,0.285285491,0.516654234,0.488017163,0.492311218,0.494505864,0.430749038,0.366540546,0.510685295,0.473319501,0.387632736,0.920305137,0.397257371,0.5,0.370410849,0.322876627,0.473649686,0.345405908,0.643042727,0.622594253,0.696732089,0.458875516,0.416165506,0.544424987,0.397226055,0.475567779,0.346804458,0.679431468,0.528687645,0.706877448,0.685265463,0.306419011,0.489653353,0.381742615,0.600626942,0.358682674,0.661419369,0.507448311,0.377898736,0.614423996,0.695753941,0.525260967,0.478152315,0.256087031,0.650876179,0.344937358,0.48200508,0.589416503,0.42951005,0.416111926,0.199100056,0.391069522,0.34762932,0.614915258,0.67031444,0.26981096,0.458408307,0.841311497,0.300339508,0.452822991,0.367842163,0.365912792,0.516065319,0.153558171,0.661419369,0.579609816,0.590801819,0.386132594,0.347630004,0.54823242,0.897628244,0.365745994,0.425858839,0.936896809,0.213646397,0.470397695,0.351931948,0.36519809,0.537203263,0.540390563,0.588145608,0.401411153,0.403211952
千歳市,0.812405791,0.698052113,0.591605711,0.77948321,0.61481751,0.753316033,0.573983434,0.276142265,0.206174337,0.335320344,0.390483174,0.947739071,0.873451267,0.559972746,0.425409346,0.760777378,0.362322197,0.73561071,0.656450353,0.742988046,0.542716891,0.444648723,0.601033171,0.5,0.321679065,0.652072774,0.580005589,0.351541278,0.32828089,0.734341376,0.543342735,0.452750555,0.494382791,0.514345689,0.431284164,0.411831295,0.348119271,0.2019521,0.356954197,0.416088671,0.392417898,0.445357973,0.432145948,0.501497071,0.531459249,0.358682674,0.449184036,0.854807007,0.377898736,0.354184722,0.718801819,0.353847953,0.500085667,0.313997178,0.585794665,0.684951167,0.646951636,0.599277127,0.890065047,0.328494709,0.593923276,0.440665625,0.15837546,0.705847141,0.353370524,0.480911944,0.224130632,0.609282646,0.232452988,0.725434242,0.351917232,0.438800971,0.48495256,0.344501248,0.449184036,0.655058723,0.619915852,0.646062811,0.380771629,0.418731383,0.697919354,0.533242269,0.551857539,0.444271501,0.587256554,0.318681377,0.461290054,0.394891243,0.528115937,0.226363796,0.306803981,0.321596281,0.298557779
滝川市,0.539735936,0.433903401,0.822226567,0.671693942,0.990729095,0.308504362,0.450443274,0.512551063,0.494760063,0.335320344,0.447229276,0.545309693,0.481838887,0.639640491,0.369066723,0.602284425,0.39436815,0.366980498,0.577222545,0.31222492,0.551547719,0.553431248,0.546920007,0.5,0.260159576,0.55261716,0.404763691,0.401775875,0.466186128,0.36462107,0.400584248,0.470814856,0.642445411,0.444160659,0.535960245,0.568433802,0.373547531,0.375562481,0.480523818,0.427179049,0.407965482,0.773291207,0.532889402,0.581604808,0.683141121,0.358682674,0.443071129,0.53978113,0.793998948,0.286484978,0.77118336,0.457713007,0.579045736,0.366642767,0.698435748,0.551764252,0.620759085,0.834143686,0.381056416,0.416111926,0.286838549,0.359881037,0.222880693,0.593264809,0.418126243,0.417067388,0.466754998,0.723332455,0.236102801,0.551875761,0.379099103,0.487125311,0.632757563,0.384022669,0.443071129,0.513759931,0.704023059,0.713682157,0.680266621,0.954891111,0.595644561,0.659710891,0.623658806,0.69002226,0.36103389,0.345057356,0.526417934,0.338149231,0.364010103,0.340368073,0.441849616,0.478807393,0.412693139
砂川市,0.434560032,0.378184532,0.471579276,0.733951536,0.842532598,0.3849197,0.465016538,0.679131696,0.594930783,0.335320344,0.640166023,0.340689629,0.58501129,0.65171555,0.611248046,0.443840295,0.373474507,0.501122811,0.489400652,0.388385941,0.744078474,0.609900197,0.462391637,0.5,0.255158365,0.496579195,0.476453922,0.347207635,0.774337196,0.327235097,0.354212678,0.37905392,0.98618575,0.313817032,0.529098741,0.527873908,0.431163702,0.38979163,0.445079783,0.605592653,0.604160476,0.41730981,0.415534139,0.362362645,0.786585896,0.358682674,0.382089497,0.400677558,0.865188241,0.280704155,0.603562429,0.269726609,0.763285896,0.508785856,0.561836086,0.453729633,0.822475421,0.908945493,0.890065047,0.328494709,0.571988653,0.347028796,0.264647136,0.660381199,0.572446449,0.455568075,0.537094733,0.896629616,0.247782202,0.80429233,0.359906341,0.437196107,0.85900396,0.474665481,0.382089497,0.458630111,0.493755041,0.719456114,0.6669434,0.559579334,0.504927496,0.795213038,0.882719242,0.917059889,0.463862374,0.302604522,0.545437783,0.338149231,0.530865079,0.53373997,0.378508967,0.720670643,0.391687614
歌志内市,0.188543826,0.056522461,0.184518396,0.542532664,0.245442124,0.322338084,0.479787971,0.911513452,0.88059864,0.478467018,0.562613017,0.733526809,0.208895445,0.472929981,0.601718629,0.174850547,0.467789596,0.486911045,0.564715543,0.387766041,0.55680478,0.337296859,0.152246055,0.5,0.169949801,0.269130987,0.290898158,0.356437014,0.482279876,0,0,0.360123201,0.387942207,0.253658435,0.540064539,0.603071201,0.707848047,0.010025864,0.249031065,0.512638869,0.502056265,0.622519182,0.346647069,0.431463459,0.274610004,0.508044207,0.35221749,0.867318799,0.377898736,0.33330826,0.07168832,0.38203754,0.640459123,0.466669385,0.575424534,0.423594495,0.657134952,0.908945493,0.381056416,0.182466016,0.264903926,0.293772073,0,0.352944832,0.85490861,0.213368935,0.913205306,0.781101825,0.231723025,0.52323915,0.383460126,0.520344896,0.370200015,0.537932879,0.35221749,0.370768296,0.509929504,0.666914481,0.354059521,0.266453632,0.22564947,0.448048776,0.370318947,0.668380082,0.050834631,0.275852816,0.507064436,0.338149231,0.403091763,0.55018074,0.419325934,0.614250813,0.935553343
深川市,0.35001799,0.235791866,0.355751366,0.58713512,0.990729095,0.333982781,0.499911645,0.668490389,0.702891929,0.719499692,0.481276937,0.24904165,0.536111962,0.685752333,0.451591785,0.500694566,0.611831969,0.357445306,0.746742582,0.374625572,0.876092269,0.920305137,0.601246878,0.5,0.270445263,0.341056434,0.449706164,0.351521537,0.762465882,0.281571217,0.380823224,0.592892874,0.796514595,0.293764166,0.371819414,0.39160878,0.345140435,0.556639485,0.514492726,0.776076683,0.763204799,0.476113949,0.514201778,0.891005168,0.581927212,0.358682674,0.77122151,0.505500922,0.377898736,0.363739922,0.519751963,0.572999739,0.79837926,0.335055414,0.884740522,0.416623527,0.388501083,0.440008066,0.381056416,0.824992268,0.462315536,0.392040858,0.344923808,0.625740482,0.587791232,0.439136118,0.545484051,0.6550515,0.357276591,0.377527789,0.465241663,0.388771313,0.700165954,0.297878199,0.77122151,0.403020752,0.390238478,0.636518959,0.373592999,0.595139571,0.688069126,0.579489898,0.472063503,0.765221504,0.381599587,0.73815341,0.371447546,0.363524785,0.297451439,0.457468002,0.410482292,0.478807393,0.597423244
富良野市,0.530838766,0.534125585,0.130273314,0.477487417,0.541956156,0.460996011,0.557640321,0.435454923,0.473541774,0.335320344,0.956052658,0.648883928,0.48973548,0.655873649,0.48854816,0.512097453,0.911957202,0.611762809,0.543409999,0.460427165,0.536228662,0.85302545,0.495531201,0.5,0.324312703,0.30198686,0.526445122,0.330404664,0.435308051,0.584174259,0.687663498,0.695778132,0.678368982,0.454187092,0.368187665,0.3877275,0.348521014,0.570475342,0.365823151,0.443750398,0.429885689,0.581987956,0.531265974,0.620521967,0.520097955,0.900747023,0.854405741,0.653449708,0.428779942,0.387506503,0.866966749,0.529753935,0.469378974,0.345584531,0.556114634,0.35776124,0.384430332,0.438710925,0.381056416,0.824992268,0.550054029,0.423932645,0.266199472,0.677701558,0.602613234,0.431429217,0.424505362,0.564279698,0.302529396,0.371380574,0.44194159,0.368501188,0.610412239,0.249036447,0.854405741,0.494711723,0.697553274,0.612780603,0.365792409,0.527796836,0.852512655,0.679421901,0.776512635,0.342279105,0.460434757,0.561075796,0.367994779,0.395699212,0.186935107,0.26671782,0.522911052,0.340599822,0.353950157
登別市,0.516944038,0.427084344,0.46429705,0.720942487,0.510432236,0.335896586,0.417630582,0.590391931,0.516431613,0.338095749,0.343194755,0.32910282,0.517996042,0.704051149,0.388955889,0.6149566,0.586578595,0.431705773,0.688934618,0.331131735,0.481755692,0.408019142,0.557654439,0.5,0.302674242,0.53720038,0.324964174,0.36666973,0.707818032,0.368118023,0.297769364,0.423024842,0.444706138,0.373975629,0.84194949,0.830742371,0.496118036,0.342826416,0.497801464,0.618506053,0.614234162,0.617747011,0.589165918,0.933822584,0.623655229,0.358682674,0.571721601,0.629822078,0.377898736,0.295669178,0.65779273,0.335790242,0.658005805,0.466669385,0.604031793,0.566976869,0.759555742,0.483882257,0.890065047,0.474523403,0.012655757,0.337503932,0.356822661,0.309643935,0.536913466,0.386923415,0.487618525,0.820729197,0.270411042,0.925564387,0.356466221,0.856773552,0.680551726,0.567945263,0.571721601,0.551639665,0.911056185,0.704508863,0.36644208,0.338173762,0.416044719,0.436175701,0.564409968,0.450784436,0.525559464,0.279632751,0.86706888,0.515344548,0.50208396,0.344026063,0.438256616,0.438971093,0.351978979
恵庭市,0.71514269,0.62035076,0.384595406,0.455186189,0.605028209,0.427577786,0.563161768,0.366317121,0.302124062,0.335320344,0.581528384,0.64436132,0.471541458,0.65960916,0.591122192,0.639073633,0.456090794,0.620491799,0.869463316,0.412969567,0.541865727,0.424404245,0.645458599,0.5,0.382374087,0.716116161,0.425123041,0.354818172,0.477254379,0.499239468,0.404638846,0.550978771,0.581915753,0.303790599,0.522453573,0.440225522,0.488769049,0.290128467,0.676323196,0.582510835,0.561004333,0.386825361,0.477124529,0.88338932,0.632869951,0.358682674,0.404124338,0.574148738,0.589869227,0.330227748,0.532645881,0.252896639,0.473765644,0.282409825,0.605104565,0.722458797,0.443132628,0.456523138,0.890065047,0.854198006,0.703596393,0.528232146,0.312626773,0.491507702,0.36748853,0.531115352,0.247607153,0.693236276,0.236102801,0.460518679,0.351917232,0.523396993,0.552952837,0.544359063,0.404124338,0.574162019,0.603741389,0.669991334,0.437894955,0.495344186,0.518928388,0.583500398,0.668442755,0.353635585,0.63524318,0.348298967,0.601040294,0.338149231,0.30196907,0.170317672,0.310761942,0.516017124,0.315757846
伊達市,0.440958423,0.424841234,0.506306477,0.615011655,0.60143774,0.492003137,0.498259599,0.599673593,0.575185593,0.335320344,0.715827493,0.154160846,0.446620483,0.668109075,0.497189546,0.457209458,0.509627356,0.526503198,0.571530169,0.579986507,0.876092269,0.684810289,0.491836757,0.5,0.287715024,0.446245029,0.413183059,0.352667146,0.515646048,0.236063998,0.315636892,0.543357417,0.649233742,0.41408136,0.419583806,0.412119392,0.369074559,0.455625156,0.653790755,0.64271199,0.634215798,0.503237821,0.497079282,0.933822584,0.838173991,0.358682674,0.662540728,0.444295446,0.865188241,0.339237749,0.48331263,0.430480319,0.543952372,0.408759238,0.493893845,0.446526428,0.410189197,0.421443661,0.658119745,0.445317664,0.242969302,0.668261009,0.338632927,0.504497971,0.501371933,0.459359718,0.507267125,0.801414696,0.268221155,0.424315241,0.377605753,0.399493886,0.760001764,0.38607782,0.662540728,0.493602813,0.496989933,0.660992033,0.3734745,0.436024881,0.572555984,0.591110587,0.541740137,0.53992626,0.463862374,0.477451168,0.440332198,0.387592415,0.401494981,0.47254227,0.597796326,0.558727424,0.516291375
北広島市,0.680916982,0.568938663,0.434106091,0.549966407,0.657257245,0.493535039,0.567894986,0.45367577,0.348951608,0.423386736,0.524782282,0.89902089,0.627601658,0.473102401,0.635903733,0.681057479,0.911957202,0.645845729,0.859574083,0.483001878,0.555535834,0.422925035,0.716801495,0.5,0.447453112,0.51697756,0.519833261,0.430224701,0.45077277,0.386986076,0.352602862,0.551645413,0.411380084,0.103261943,0.666321594,0.533608231,0.395393951,0.3444393,0.630091337,0.610318089,0.598567695,0.400060145,0.359873072,0.791874574,0.517032774,0.358682674,0.607613335,0.965306114,0.4043244,0.306727782,0.640439034,0.375197404,0.315845507,0.371907326,0.485311668,0.588040044,0.639973483,0.824139577,0.890065047,0.76658079,0.615857899,0.396421678,0.49580047,0.547798868,0.278198105,0.703050319,0.299105693,0.613590404,0.231723025,0.589776814,0.352929398,0.515066814,0.557155886,0.709127307,0.607613335,0.534108101,0.652264778,0.693463392,0.585102436,0.539153834,0.339640003,0.47595781,0.487111109,0.347279607,0.559835625,0.289873823,0.784227696,0.641786781,0.17361299,0.134922905,0.328991043,0.273707358,0.298447268
石狩市,0.649757958,0.584191816,0.398614101,0.526735961,0.43499002,0.362028272,0.59024121,0.478263543,0.368838442,0.523530101,0.573962237,0.627384645,0.656621296,0.589049864,0.561556262,0.552053111,0.323458338,0.45358245,0.649582567,0.367717787,0.516145361,0.394898019,0.548955583,0.5,0.465050293,0.491753338,0.537352247,0.344295617,0.437798103,0.463949272,0.397842089,0.474084723,0.431939296,0.223579137,0.405740154,0.392570063,0.442933067,0.460102281,0.57937194,0.54971224,0.531851101,0.463484579,0.395817894,0.510584453,0.382820267,0.358682674,0.382413604,0.965306114,0.865188241,0.305658001,0.566685824,0.357918425,0.508859008,0.345584531,0.802137061,0.545087249,0.631619909,0.663239677,0.890065047,0.562140619,0.550054029,0.265349664,0.549753388,0.675536513,0.435447843,0.515512378,0.338574411,0.763017705,0.244132389,0.664348063,0.578866338,0.387189757,0.488257806,0.624995825,0.382413604,0.467414074,0.581097141,0.694531903,0.375926381,0.385934347,0.381138213,0.493926742,0.559700874,0.404931711,0.63524318,0.354905978,0.430825819,0.387634702,0.133865862,0.129026762,0.393783079,0.443979085,0.3552404
北斗市,0.621324875,0.715368928,0.401730899,0.572267635,0.528124862,0.592242596,0.496807408,0.426877563,0.347053576,0.345784298,0.956052658,0.431916313,0.528049035,0.499441033,0.577599529,0.502069478,0.470840365,0.67357898,0.436000127,0.575053808,0.596183938,0.423314438,0.44029174,0.5,0.441055647,0.553870854,0.458464643,0.365022118,0.399675225,0.362045607,0.424181907,0.392389165,0.302023915,0.464213525,0.39634219,0.38069559,0.432307626,0.41363375,0.583029568,0.4153903,0.400328204,0.319891357,0.346647069,0.345839861,0.426308661,0.358682674,0.382008663,0.965306114,0.377898736,0.283692735,0.395388046,0.402931765,0.447445622,0.329790855,0.288636762,0.579627149,0.663660991,0.908945493,0.425185151,0.386906187,0.221034679,0.846177359,0.392810353,0.389750594,0.471764345,0.317059204,0.374399045,0.976877312,0.263111416,0.54903712,0.372818161,0.325352054,0.258473399,0.630966697,0.382008663,0.436247796,0.435526974,0.716471084,0.34856488,0.427110226,0.410572981,0.354603521,0.3871677,0.219268352,0.542697544,0.382519581,0.423298432,0.677236137,0.273448656,0.227047803,0.568195382,0.463203313,0.405477773
当別町,0.660737444,0.399090323,0.156050704,0.398503901,0.489069055,0.54803815,0.588090022,0.419027114,0.406572435,0.670627354,0.522890745,0.455477308,0.500195339,0.511129984,0.584723747,0.493405868,0.324815754,0.467330984,0.971512089,0.584268702,0.405630888,0.89593338,0.666645185,0.5,0.413745149,0.455045175,0.433806212,0.337156402,0.870393858,0.480476243,0.425326206,0.545582879,0.489965861,0.02305048,0.378045875,0.424683208,0.319905642,0.493163933,0.533728985,0.922525645,0.906922432,0.678550776,0.346647069,0.933822584,0.386431908,0.358682674,0.705440319,0.59356968,0.377898736,0.29090901,0.373083648,0.323285441,0.807152601,0.277145266,0.870079302,0.557957197,0.367884214,0.364725549,0.381056416,0.737375052,0.484250159,0.348880396,0.455454178,0.523983374,0.468515421,0.474357362,0.372267119,0.594198587,0.360926404,0.384253831,0.351917232,0.342312664,0.375786346,0.617654963,0.705440319,0.438230305,0.694318382,0.709263378,0.390907849,0.579905596,0.505308863,0.999620585,0.98004587,0.327030628,0.374744354,0.694292243,0.357056666,0.338149231,0.095769803,0.047308363,0.442768383,0.454621068,0.367983496
新篠津村,0.471435961,0.393437684,0.850296724,0.21544799,0.597951977,0,0.531193831,0.518356165,0.562550937,0.335320344,0.229702551,0.371430527,0.208895445,0.456921818,0.952023914,0.174850547,0.911957202,0.01927552,0.240534055,0.138769893,0.259790261,0.920305137,0.152246055,0.5,0.599928493,0.344287787,0.324953511,0.324443187,0.800415631,0.225933949,0.290899325,0.462836205,0.315273626,0.313817032,0.343925211,0.35872416,0.319905642,0.966986274,0.356350097,0.69054951,0.677919915,0.649387942,0.346647069,0.321824328,0.256793988,0.900747023,0.914552767,0.332380634,0.377898736,0.26026399,0.07168832,0.169189223,0.579045736,0.329790855,0.388404578,0.36638199,0.34945795,0.364725549,0.381056416,0.53293488,0.330707796,0.344262943,0.482285962,0.703682096,0.621750252,0.302610304,0.660762278,0.322861247,0.59670432,0.353193366,0.359236364,0.325352054,0.258473399,0.353570945,0.914552767,0.485653431,0.412882726,0.739872004,0.580002177,0.97068503,0.704672255,0.17409698,0.137409722,0.189417972,0.385027203,0.997462292,0.347291069,0.482379059,0.18725045,0.268145525,0.362600666,0.898037027,0.899010464
松前町,0.258774676,0.178547682,0.207872308,0.414300604,0.38789024,0.399152702,0.3312692,0.82692139,0.789493143,0.335320344,0.358327049,0.179579061,0.447386586,0.439000629,0.317815049,0.312172641,0.435618989,0.446315551,0.312574386,0.412796466,0.444193206,0.452784584,0.632862797,0.5,0.235935525,0.372451808,0.273537961,0.342776986,0.493004704,0.20943641,0.204173097,0.275759834,0.455746774,0.313817032,0.343925211,0.35872416,0.516599002,0.736233378,0.543544278,0.557132988,0.556092957,0.556030193,0.346647069,0.328029851,0.817228079,0.721976543,0.421053019,0.412233653,0.377898736,0.32327626,0.603562429,0.479823411,0.500085667,0.514050415,0.543598958,0.227117804,0.34945795,0.364725549,0.381056416,0.474523403,0.308773173,0.59528061,0.535831078,0.528313464,1,0.156331061,0.649209986,0.761152987,0.302529396,0.353193366,0.351917232,0.424216723,0.444684426,0.19502824,0.421053019,0.112455464,0.516399289,0.676934568,0.307014146,0.285681874,0.606243373,0.467290663,0.496089929,0.730235545,0.241067326,0.454989042,0.347291069,0.338149231,0.020178464,0,0.998171941,0.188571494,0.271017917
