市区町村,総人口（男）比率,総人口（日本人）比率,15歳未満人口比率,15以上65歳未満人口比率,65歳以上人口比率,15歳未満人口（男）比率,15歳以上65歳未満人口（男）比率,65歳以上人口（男）比率,未婚者割合（15歳以上人口）,外国人人口比率,出生率,死亡率,転入超過率,従業も通学もしていない人口比率,流出従業・通学者割合（総人口比）,流入従業・通学者割合（総人口比）,昼夜間人口比率,一般世帯人員数（一般世帯当たり）,核家族世帯割合,単独世帯割合,65歳以上の世帯員のいる世帯数割合,65歳以上世帯員の単独世帯割合,65歳以上世帯員（男）の単独世帯割合,母子世帯割合（世帯比）,父子世帯割合（世帯比）,母子世帯割合（親族のみ世帯比）,父子世帯割合（親族のみ世帯比）,総面積における可住地面積比率,総面積における道路面積比率,耕地面積割合,納税対象者割合,卸売業年間商品販売額の割合,小売業年間商品販売額の割合,売上金額（民営）の農林漁業の割合,売上金額（民営）の鉱業の割合,売上金額（民営）の建築業の割合,売上金額（民営）の製造業の割合,売上金額（民営）の電気・ガス・熱供給・水道業の割合,売上金額（民営）の情報通信料の割合,売上金額（民営）の運輸業、郵便行の割合,売上金額（民営）の卸売業、小売業の割合,売上金額（民営）の金融業、保険業の割合,売上金額（民営）の不動産業、物品賃貸業の割合,売上金額（民営）の学術研究、専門・技術サービス業の割合,売上金額（民営）の宿泊行、飲食サービス業の割合,売上金額（民営）の生活関連サービス業、娯楽業の割合,売上金額（民営）の教育、学習支援業の割合,売上金額（民営）の医療、福祉の割合,売上金額（民営）の複合サービス業の割合,売上金額（民営）のサービス業の割合,一人当たりの労働生産性（農業漁業）,一人当たりの労働生産性（鉱業）,一人当たりの労働生産性（建設業）,一人当たりの労働生産性（製造業）,一人当たりの労働生産性（電気・ガス・熱供給・水道業）,一人当たりの労働生産性（情報通信業）,一人当たりの労働生産性（運輸業、郵便業）,一人当たりの労働生産性（卸売業、小売業）,一人当たりの労働生産性（金融業、保険業）,一人当たりの労働生産性（不動産業、物品賃貸業）,一人当たりの労働生産性（学術研究、専門・技術サービス業）,一人当たりの労働生産性（宿泊業、飲食サービス業）,一人当たりの労働生産性（生活関連サービス業、娯楽業）,一人当たりの労働生産性（教育、学習支援業）,一人当たりの労働生産性（医療、福祉）,一人当たりの労働生産性（複合サービス業）,一人当たりの労働生産性（サービス業）,財政力指数,実質収支比率,経常収支比率,将来負担比率,実質公債費比率,一般財源割合（歳入比）,自主財源割合（歳入比）,地方債割合（歳入比）,投資的経費割合（歳出比）,民生費割合（歳出比）,衛生費割合（歳出比）,労働費割合（歳出比）,農林水産業費割合（歳出比）,商工費割合（歳出比）,土木費割合（歳出比）,教育費割合（歳出比）,災害復旧費割合（歳出比）,公債費割合（歳出比）,地方債現在高（歳入比）,地方債現在高（歳出比）,幼稚園在園者数（幼稚園数当たり）,小学校児童数（小学校数当たり）,小学高児童数（小学校教員当たり）,小学校数密度,中学校生徒数（中学校教員当たり）,中学校生徒数（中学校当たり）,中学校数密度,義務教育学校生徒数（学校数当たり）,義務教育学校生徒数（教員当たり）,義務教育学校数密度,高等学校生徒数（高等学校数当たり）,最終学歴人口割合（小・中学校）,最終学歴人口割合（高等学校）,最終学歴人口割合（高専・短大・大学・大学院）,労働力人口割合（総人口比）,労働力人口割合（男）（総人口比）,就業者数比率（労働力人口比）,就業者数比率（男）（労働力人口比）,就業者数比率（男20歳以上45歳未満）（就業者数比）,就業者数比率（兼家事・副業）（就業者数比）,就業者数比率（兼学業）（就業者数比）,完全失業率,完全失業率（男）,非就業者数比率（家事）（非就業者数比）,非就業者数比率（学業）（非就業者数比）,雇用者数比率（正規）,雇用者数比（男）（正規）,雇用者数比（女）（正規）,雇用者男女差（正規）,雇用者数比率（派遣）,雇用者数比率（パート・アルバイト）,都市計画区域指定面積割合,公民館数密度,図書館数密度,持ち家一般世帯比率,市街化調整区域面積割合,市街化区域面積割合,用途地域面積割合,住居専用面積割合,住居地域面積割合,近隣商業地域面積割合,商業地域面積割合,準工業地域面積割合,工業地域面積割合,工業専用地域面積割合,商業・近隣商業地域面積割合,工業・準工業地域面積割合,非水洗化人口比率,水洗化率,ゴミ計画収集人口比率,1人1日当たりの排出量,リサイクル率,中間処理後再生利用率,ゴミ処理直後資源化率,最終処分比率,二輪車台数密度,自市区町村内通勤・通学者比率,県内他市区町村への通勤・通学者比率,他県への通勤・通学者比率,平均寿命（男）,平均寿命（女）,病院数密度,一般診療所数密度,医療施設数密度,歯科診療所数密度,病院病床数（病院数当たり）,病院病床数（10万人当たり）,一般診療所病床数（一般診療所数当たり）,一般診療所病床数（10万人当たり）,医療施設病床数（医療施設数当たり）,医療施設病床数（10万人当たり）,医師数（医療施設数当たり）,医師数（10万人当たり）,歯科医師数（歯科診療所数当たり）,歯科医師数（10万人当たり）,薬剤師数（医療施設数当たり）,薬剤師数（10万人当たり）,養護施設密度,介護老人福祉施設密度,老人ホーム（養護、有料ロー人ホーム）数密度,児童福祉施設数密度,保健所数密度,障害者支援施設等数密度,福祉・社会保障施設密度,子ども向け施設数割合（児童福祉、母子・父子福祉、婦人保護施設）,高齢者向け施設数割合（介護老人福祉施設、老人ホーム）,国民健康保険被保険者割合,子供施設数（10万人当たり）,高齢者用施設数（65歳以上）,第1次産業の売上割合,第2次産業の売上割合,第3次産業の売上割合,第1次産業の事業所割合,第2次産業の事業所割合,第3次産業の事業所割合,1人当たりの労働生産性（第1次産業）,1人当たりの労働生産性（第2次産業）,1人当たりの労働生産性（第3次産業）,人口一人当たりの市内総生産,合計特殊出生率
南知多町,0.510844701,0.394990227,0.311661745,0.454904606,0.601051663,0.344678454,0.559033817,0.559033817,0.488127939,0.747757076,0.257899403,0.562759945,0.022676692,0.439450419,0.343729003,0.351795385,0.464439657,0.585779677,0.418216457,0.442259089,0.602604281,0.55429834,0.50776108,0.253838255,0.197762123,0.248073078,0.195997951,0.652612802,0.661930456,0.586171162,0.467581291,0.605536888,0.451903545,0.522765469,0,0.403095039,0.498578899,0.380450692,0.368756511,0.444820542,0.558742413,0.417594776,0.460305789,0.370337734,0.92477571,0.417010515,0.316935533,0.512392973,0.936112941,0.621810562,0.681520347,0,0.679019728,0.30347249,0.379746136,0.349783478,0.525990219,0.12341547,0.597160651,0.503592265,0.354747239,0.586899268,0.693329886,0.278679296,0.463847345,0.14251087,0.522560726,0.517243021,0.438690882,0.522170306,0.496549911,0.384019168,0.47434259,0.548399655,0.448472985,0.457650226,0.46002992,0.730129408,0.441173579,0.443038553,0.548525616,0.134979944,0.769995176,0.405321176,0.358873088,0.448472985,0.443517629,0.323517038,0.348743669,0.346933699,0.561312348,0.278591949,0.297932895,0.728796084,0.325612751,0.313710498,0.489184204,0.385296239,0.823208436,0.377245481,0.30384018,0.732847739,0.687429648,0.720870001,0.537752611,0.508269968,0.88330104,0.533007451,0.279486756,0.291768035,0.245693271,0.428461441,0.17159506,0.506982601,0.493644637,0.506982601,0.475700946,0.843450823,0.624252456,0.702094827,0.309501607,0.700226464,0.919446745,0.538629026,0.48555749,0.403811311,0.672372388,0.707827633,0.700844779,0.486946629,0.363732898,0.363732898,0.698192623,0.42846823,0.494652358,0.851450116,1,0.955932586,0.383073693,0.32330708,0.532863685,0.705933526,0.391497598,0.539544567,0.483453805,0.342586399,0.419272233,0.495198794,0.431817302,0.441162712,0.451331337,0.468680482,0.673048043,0.555095589,0.347656324,0.348264257,0.529984085,0.53982492,0.401184519,0.416966774,0.504404371,0.596172791,0.343348257,0.367450178,0,0.496173499,0.340350783,0.432783059,0.505257147,0.323094034,0.424121112,0.549413759,0.346247445,0.982433201,0.432243609,0.309980183,0.522765469,0.458496926,0.546915857,0.418528125,0.467743006,0.562395171,0.681520347,0.278635166,0.238441038,0.362556055,0.246027481
美浜町,0.669052327,0.426060301,0.394225653,0.658479306,0.391715734,0.879542931,0.506060279,0.506060279,0.805352846,0.528788725,0.352687602,0.40669107,0.610741913,0.352800434,0.358690484,0.520449748,0.379726869,0.477129395,0.387928129,0.628019531,0.362821418,0.261678619,0.274282026,0.318961706,0.382173687,0.34786832,0.405932724,0.674056373,0.435559593,0.656119265,0.663807199,0.401045906,0.63369997,0.472467707,0,0.313584139,0.637198769,0.380450692,0.368756511,0.539067254,0.351012355,0.476070803,0.427035332,0.37753612,0.544427421,0.389873882,0.966272276,0.632703036,0.441418055,0.713108995,0.723834398,0,0.393307686,0.615467557,0.379746136,0.349783478,0.933858178,0.454351005,0.590095288,0.408016929,0.374967364,0.908247038,0.384846932,0.62960751,0.849898027,0.582979682,0.5765877,0.632783365,0.499210625,0.408532251,0.342244242,0.195683606,0.521687097,0.651373996,0.391053323,0.309589001,0.525729215,0.672077401,0.38299709,0.416566079,0.337919839,0.331728146,0.467762719,0.367386371,0.28448173,0.391053323,0.387151224,0.323517038,0.410230459,0.463367075,0.49588107,0.60186193,0.526283035,0.409092984,0.444829828,0.513492129,0.456126184,0.703359885,0.49885241,0.421050285,0.548518484,0.70037568,0.649008749,0.59441747,0.472450424,0.506604442,0.715884432,1,0.406102728,0.410771205,0.33807012,0.883186957,0.270230133,0.625780406,0.374829044,0.625780406,0.577673952,0.712743291,0.624557437,0.492703074,0.471339791,0.471371375,0.919864438,0.538878188,0.485635933,0.410761404,0.721692262,0.552736748,0.437544629,0.392841782,0.440521214,0.440521214,0.49634188,0.398486752,0.402242505,0.887839738,1,0.955932586,0.373051701,0.306751365,0.595014709,0.690163189,0.430651939,0.373480389,0.684913477,0.354120801,0.660430508,0.461219524,0.492209285,0.379081331,0.406745809,0.438340907,0.555414438,0.581693847,0.741584831,0.547340714,0.731191552,0.58514761,0.39537606,0.341635676,0.555820975,0.50693229,0.419615536,0.351052306,0,0.4478964,0.340350783,0.663317056,0.488818733,0.429420693,0.523872133,0.978125885,0.224130029,0.463714738,0.921259574,0.302486222,0.472467707,0.582676199,0.428785453,0.387612861,0.478964685,0.561494948,0.723834398,0.579954758,0.629304179,0.51746793,0.235881634
武豊町,0.792476633,0.220485766,0.694493657,0.733280123,0.255844589,0.407894265,0.687593261,0.687593261,0.671574335,0.793839867,0.639514819,0.277995156,0.622534588,0.317735664,0.355383304,0.387232733,0.274950526,0.508908306,0.655538584,0.527548659,0.296458746,0.256653828,0.286141967,0.538789445,0.471230264,0.535574175,0.475165408,0.77422042,0.745550373,0.531125135,0.696358022,0.342135196,0.686089009,0.372497843,0,0.333011851,0.699040333,0.869469016,0.368756511,0.241128184,0.200049943,0.361106626,0.400948995,0.331863479,0.311576747,0.549638849,0.355571361,0.321330517,0.347584975,0.469340338,0.425332228,0,0.835924439,0.661673751,0.379746136,0.349783478,0.834708518,0.43077046,0.604113588,0.608988196,0.591261379,0.564011697,0.925158896,0.371665974,0.421160336,0.627295076,0.948584546,0.843474579,0.438690882,0.288209606,0.342244242,0.152635477,0.525836942,0.844611991,0.190620532,0.348275326,0.624533591,0.465782568,0.571566754,0.2995511,0.411618553,0.620475118,0.794553103,0.359606239,0.193386078,0.190620532,0.18610194,0.323517038,0.950349709,0.865909598,0.488166038,0.753143842,0.967892553,0.476693574,0.98559652,0.82924547,0.617917395,0.605214531,0.429418653,0.398903089,0.528750384,0.541052655,0.624660373,0.612220123,0.776500813,0.783538191,0.63043263,0.773029403,0.388277065,0.359278257,0.630517639,0.721576893,0.436755641,0.838923101,0.161654434,0.838923101,0.699026036,0.507083605,0.558854164,0.38196982,0.544841017,0.464839921,0.663852462,0.884832757,0.786492396,0.71816912,0.615782513,0.692298097,0.440615657,0.812414736,0.60240164,0.60240164,0.579309873,0.701920113,0.339346567,0.435664987,1,0.701160741,0.76390938,0.707596963,0.693587533,0.558901433,0.687794264,0.35105986,0.710676286,0.351520391,0.563967198,0.393260985,0.566253934,0.575873425,0.59253257,0.605006379,0.452718434,0.38071669,0.497724327,0.447464712,0.417357296,0.372386146,0.366979148,0.323684316,0.627804219,0.470250453,0.70662135,0.536880851,0,0.532502254,0.458609944,0.750765669,0.712228805,0.477710532,0.657175408,0.734295863,0.317626176,0.296678352,0.459487747,0.337014248,0.372497843,0.656462849,0.368368341,0.326143854,0.559150224,0.50801624,0.425332228,0.699140467,0.618427648,0.53517482,0.570694583
幸田町,0.774136634,0.315421414,0.939292121,0.786044234,0.178861222,0.48951556,0.607525317,0.607525317,0.635972458,0.873611129,0.857451856,0.200759423,0.691133932,0.307304629,0.360206509,0.389144434,0.435458966,0.690548254,0.66931147,0.392092181,0.129851588,0.143784234,0.213191436,0.428643437,0.495474491,0.398586445,0.470383742,0.557058691,0.775091644,0.573114935,0.73115818,0.491038859,0.553669626,0.355777097,0,0.212127272,1,0.482554655,0.378863738,0.277410334,0.173846318,0.356433829,0.313192198,0.374774495,0.262934694,0.308755187,0.356346541,0.263834561,0.333146108,0.203939553,0.814990955,0,0.482185922,0.697591961,0.839743022,0.581277675,0.535648775,0.72384022,0.660983109,0.471598459,0.580038929,0.287266742,0.53315306,0.46362616,0.716170053,0.866403803,0.506159715,0.952218432,0.630336734,0.451982096,0.342244242,0.195683606,0.39278591,1,0.048293307,0.499805297,0.55990684,0.40017862,0.545857773,0.439680205,0.335018313,0.409308774,0.973309295,0.360064926,0.163630097,0.048293307,0.041654449,0.979567595,0.800651479,0.746760059,0.513532286,0.730057831,0.735292043,0.499124817,0.799479268,0.751819373,0.624457921,0.705177391,0.395251004,0.455957671,0.607802236,0.659812234,0.707702803,0.659875327,0.737359631,0.701610673,0.589526835,0.609359663,0.340560266,0.297853175,0.655084036,0.743544933,0.5624739,0.799388344,0.201195111,0.799388344,0.778371489,0.35544651,0.736420249,0.737549732,0.482654009,0.43872078,0.980082975,0.58457677,0.52545994,0.483160801,0.560797152,0.688666023,0.710004466,0.456128827,0.859181338,0.859181338,0.690843731,0.576980814,0.320993712,0.455881444,1,0.248968287,0.67772025,0.75969071,0.335994775,0.33673316,0.559247994,0.351490156,0.721106388,0.355487288,0.73277799,0.631115872,0.416390861,0.561467087,0.539642719,0.516112861,1,0.50831103,0.347656324,0.348264257,0.555738492,0.492444356,0.470086984,0.412089243,0.548475746,0.409229376,0.432932045,0.384646809,0,0.560576187,0.470865628,0.728855952,0.566704735,0.436854063,0.609793421,0.820179312,0.370349567,0.226299971,0.577838507,0.462897257,0.355777097,0.979549074,0.045099085,0.363396187,0.683308564,0.386133877,0.814990955,0.726798108,0.590898384,0.855322894,0.692444746
設楽町,0.533480644,0.618385071,0.19090851,0.08279445,0.900865316,0.536674246,0.749316215,0.749316215,0.131004676,0.35591978,0.139990943,0.93845142,0.5767103,0.762086558,0.390567636,0.553280338,0.776539402,0.438363424,0.358716612,0.492656817,0.824957601,0.760011871,0.726359384,0.21911315,0.363537615,0.223544057,0.360761106,0.248910907,0.325772358,0.314641645,0.415680385,0.373000793,0.658640367,0.919698363,0,0.933592069,0.411530016,0.380450692,0.368756511,0.521197703,0.260302905,0.321379779,0.789449099,0.423008523,0.456174902,0.453896174,0.316935533,0.521455632,0.518769373,0.45029267,0.992659215,0,0.434543117,0.545232168,0.379746136,0.349783478,0.099119186,0.411280306,0.238885579,0.9496363,0.477425474,0.476239486,0.699608514,0.224676723,0.451177922,0.537662993,0.234370631,0.320144788,0.282348212,0.244759761,0.342244242,0.416305265,0.529764174,0.199605493,0.605365298,0.909303383,0.186707479,0.968513252,0.336380745,0.931375714,0.428414355,0.666832388,0.860479951,0.362636999,0.435048837,0.605365298,0.587824896,0.323517038,0.252293803,0.134954368,0.510944989,0.156498257,0.259562584,0.449518922,0.251245489,0.140035581,0.406322811,0.328347701,0.555937205,0.571584718,0.512694844,0.413804267,0.432635003,0.782314619,0.588709095,0.733423082,0.855722287,0.303167706,0.217962721,0.311841927,0.236804555,0.235688725,0.262970981,0.518433081,0.482192442,0.518433081,0.23393825,0.821717155,0.267778514,0.318719684,0.309501607,0.690762775,0.377707796,0.37623085,0.344525863,0.352589086,0.337371814,0.347532925,0.358167832,0.352928596,0.363732898,0.363732898,0.342764847,0.348954597,0.529111548,0.837972478,1,0.450800529,0.389086888,0.359144429,0.608014884,0.634354496,0.358839422,0.670966589,0.360361095,0.398540992,0.63631468,0.597136602,0.329174569,0.386950158,0.381062123,0.387432337,0.265998427,0.285491917,0.347656324,0.348264257,0.26079761,0.266786672,0.24177458,0.324472833,0.350154561,0.70865682,0.165391272,0.213674762,0,0.498491684,0.392056701,0.410610983,0.432130711,0.728707667,0.4357783,0.377928909,0.437835508,0.562354183,0.955838584,0.763721362,0.919698363,0.629576848,0.256386188,0.864615309,0.576225287,0.333877574,0.992659215,0.465285746,0.301143444,0.490400263,0.469236114
東栄町,0.452188686,0.674259258,0.299188039,0.039908692,0.892075844,0.898711487,0.583641359,0.583641359,0.101412403,0.354101624,0.332769716,1,0.52862185,0.843695146,0.46894938,0.582790209,0.524630322,0.356076591,0.300228327,0.619685379,0.840117421,0.791766345,0.721336889,0.159576783,0.486007032,0.18284759,0.510609535,0.244236982,0.31817757,0.297294264,0.361810109,0.600417826,0.456399386,0.765903353,0,0.933592069,0.367896402,0.380450692,0.368756511,0.241128184,0.545976209,0.321379779,0.29382061,0.337092023,0.474667725,0.73969445,0.330133851,0.629317003,0.584444151,0.277706079,0.657432478,0,0.528217149,0.316420093,0.379746136,0.349783478,0.099119186,0.430605536,0.238885579,0.203740384,0.320143817,0.082279435,0.156775193,0.255832053,0.334108396,0.398780441,0.186889777,0.286162334,0.589990239,0.040879723,0.342244242,0.593878795,0.744544081,0.277847537,0.608352617,0.494829731,0.258295417,0.940753719,0.763284275,0.675615042,0.518232352,0.282966619,0.289623249,0.441079253,0.649753597,0.608352617,0.628000337,0.323517038,0.348743669,0.351179297,0.371408589,0.212381164,0.286468595,0.486644048,0.317156029,0.269856452,0.367057834,0.283515873,0.601260726,0.43053695,0.492502093,0.287862685,0.288616401,0.772789316,0.528786671,0.529106756,0.983705362,0.315080419,0.227500335,0.208505965,0.474619605,0.156970886,0.293075507,0.445850604,0.554785787,0.445850604,0.330368319,0.76252598,0.267778514,0.318719684,0.309501607,0.666469634,0.377707796,0.37623085,0.344525863,0.352589086,0.337371814,0.347532925,0.358167832,0.352928596,0.363732898,0.363732898,0.342764847,0.348954597,0.446350099,0.50777035,1,0.372494031,0.284858173,0.352999617,0.428874529,0.642483247,0.354403828,0.6247583,0.382602139,0.484280141,0.588083025,0.495198794,0.329174569,0.415476477,0.387326719,0.360839275,0.265998427,0.285491917,0.946028739,0.9332139,0.364026919,0.397153374,0.384017295,0.450025589,0.350154561,0.29864981,0.419615536,0.508906375,0,0.544955818,0.340350783,0.34918605,0.37156984,0.646543084,0.380098631,0.227879665,0.517975063,0.549424941,0.41263449,0.471307462,0.765903353,0.534314246,0.436594979,0.706208149,0.644335613,0.319787486,0.657432478,0.377861567,0.20248954,0.342207761,0.590986277
豊根村,0.352759091,0.475953289,0.23010301,0.031230568,0.935473682,0.099512336,0.663059891,0.663059891,0,0.664163127,0.10965404,1,0.432572867,0.831584771,0.54025486,0.922760226,0.723036588,0.370273599,0.413448387,0.540695602,0.835432316,0.747428162,0.735637732,0.259676151,0.07592341,0.27179232,0.080654523,0.229023131,0.288835805,0.280890106,0.463750136,0.196569134,0.815540275,0.919698363,0,0.933592069,0.241904519,0.380450692,0.368756511,0.241128184,0.298318583,0.321379779,0.29382061,0.28572125,0.8881872,0.241155363,0.316935533,0.602185484,0.633314413,0.550274691,0.673949956,0,0.416350924,0.40451384,0.379746136,0.349783478,0.099119186,0.2408735,0.238885579,0.203740384,0.190107801,0.603665983,0.066530122,0.224676723,0.082601888,0.347367188,0.411926606,0.347330751,0.665639918,0.49543194,0.342244242,0.636926924,0.848973957,0.495880417,0.541268398,0.371827814,0.163950505,0.632002342,0.337316012,0.863678675,0.975645277,0.096971633,0.270260831,0.522623292,0.617267567,0.541268398,0.54854909,0.323517038,0.246265687,0.115492245,0.378882753,0.113104985,0.24084536,0.499862778,0.239740131,0.101954904,0.348629969,0.283515873,0.729252288,0.523222935,0.576000011,0.433194311,0.436510108,0.846586196,0.619397962,0.750964724,0.63552851,0.326652483,0.153608071,0.121235886,0.280424493,0.167039014,0.338539525,0.444037145,0.556599518,0.444037145,0.093221612,0.786243241,0.267778514,0.318719684,0.309501607,0.607329777,0.377707796,0.37623085,0.344525863,0.352589086,0.337371814,0.347532925,0.358167832,0.352928596,0.363732898,0.363732898,0.342764847,0.348954597,0.543625645,0.831907541,1,0.436462719,0.332963734,0.373089056,0.481433152,0.618558346,0.331682375,0.713937313,0.287505028,0.549295718,0.588083025,0.529178063,0.329174569,0.36545361,0.35888239,0.36314972,0.265998427,0.285491917,0.347656324,0.348264257,0.26079761,0.266786672,0.348047873,0.565334685,0,0.048726933,0.139968846,0.168767323,0,0.261607568,0.340350783,0.352476231,0.376831457,0.323094034,0.333908645,0.678027397,0.117277289,0.401363905,0.955838584,0.171473906,0.919698363,0.602309983,0.334588653,0.944253048,0.686217319,0.190362607,0.673949956,0.349229768,0.045351332,0.404951611,0.459090267
津市,0.513674191,0.197626233,0.579091066,0.636011103,0.36943716,0.531548845,0.432593066,0.432593066,0.595461982,0.82502928,0.556385925,0.388909742,0.574991223,0.403321407,0.473902607,0.492021927,0.645011652,0.429048208,0.555949859,0.578071752,0.373777881,0.339899063,0.300411617,0.49266799,0.538188024,0.50847967,0.557157526,0.45475391,0.440331981,0.45093851,0.646862904,0.694794298,0.372470799,0.368660401,0,0.339144934,0.417813492,0.380450692,0.897514068,0.378737477,0.386015204,0.841389261,0.603431324,0.662305473,0.359763072,0.560562768,0.591217836,0.957031748,0.37684044,0.522505905,0.592982052,0,0.678642208,0.595312064,0.904265972,0.669205451,0.551959536,0.721036136,0.589768385,0.627841489,0.603738442,0.476447488,0.491574559,0.632778376,0.820145639,0.513365869,0.568123934,0.639579855,0.352954579,0.75278871,0.584504142,0.36787612,0.50829855,0.57839222,0.528447733,0.34324809,0.661462367,0.454073937,0.404744296,0.369208678,0.413035467,0.526438081,0.554661653,0.383558183,0.492572865,0.528447733,0.518192309,0.472854556,0.550709689,0.596789338,0.490746154,0.639466857,0.602728656,0.461476911,0.578558692,0.618204413,0.508915271,0.732389503,0.364682307,0.307140734,0.672302035,0.445770492,0.428662639,0.581555714,0.472523307,0.440533688,0.491368868,0.64626947,0.418981108,0.404642704,0.569837263,0.628612399,0.472274276,0.518852722,0.481772737,0.518852722,0.635622133,0.489601858,0.443711069,0.589727177,0.537808947,0.436724335,0.53803988,0.549251099,0.49931274,0.470396575,0.537084301,0.582618407,0.596920785,0.565484037,0.583004129,0.583004129,0.581072141,0.54888444,0.383554428,0.550224909,1,0.63829496,0.571487138,0.61720792,0.465601536,0.261777095,0.487179118,0.69198197,0.30232541,0.466913592,0.684546335,0.529178063,0.540003598,0.58535644,0.567205681,0.530771625,0.634770441,0.612018554,0.445695271,0.479292848,0.5466712,0.609574114,0.897463989,0.973870746,0.633884139,0.661375932,0.628043794,0.732431634,0,0.557257798,0.526779741,0.486648938,0.497370664,0.448091095,0.499047964,0.485387756,0.579217081,0.296767503,0.401445631,0.536643661,0.368660401,0.350181546,0.677569339,0.366792776,0.343271953,0.688830374,0.592982052,0.606377303,0.750215232,0.682326792,0.489527808
四日市市,0.687319553,0.145796964,0.597019383,0.759709016,0.279324245,0.470295621,0.620446206,0.620446206,0.628743842,0.848644372,0.630266617,0.330325921,0.633384929,0.230660438,0.650946122,0.626147257,0.687368046,0.427112164,0.529050403,0.612713319,0.289972501,0.261759835,0.2591881,0.365367155,0.461976737,0.391307307,0.486986707,0.745445282,0.686436332,0.559409738,0.728191301,0.734617671,0.337056046,0.351454953,0,0.389807654,0.699119007,0.869469016,0.783107089,0.624208721,0.370376919,0.592236076,0.535629499,0.730539558,0.333195138,0.371518054,0.425892501,0.298939877,0.360201751,0.663087355,0.476346564,0,0.912666866,0.760833888,0.904265972,0.75607141,0.764467935,0.70079369,0.517630218,0.740704682,0.777360399,0.478734362,0.549177611,0.590741201,0.57862927,0.53104692,0.72464527,0.979404395,0.458864129,0.104383341,0.342244242,0.238731734,0.636010127,0.921060129,0.166448606,0.430879909,0.643635239,0.534587892,0.419028619,0.320522374,0.444425992,0.678416432,0.583972197,0.414251581,0.278837143,0.166448606,0.163477687,0.650873945,0.724168428,0.755741568,0.555641807,0.694037211,0.610229788,0.623556253,0.695386003,0.739163783,0.625394562,0.752246151,0.331066836,0.275216984,0.569445129,0.34857691,0.414214565,0.635019875,0.690741725,0.668780525,0.603123169,0.564117023,0.365447844,0.325070079,0.705917341,0.64660108,0.490091569,0.733573457,0.267019853,0.733573457,0.836580301,0.412052133,0.57069532,0.522559254,0.341103307,0.333027885,0.701489071,0.842949593,0.747856544,0.678270999,0.734711472,0.871630394,0.851057992,0.92713836,0.915454914,0.915454914,0.857428462,0.946675846,0.355451371,0.395905955,1,0.540136111,0.551443154,0.552747915,0.544974607,0.249007964,0.616247274,0.650312782,0.299823177,0.648547433,0.419272233,0.393260985,0.536104304,0.752534962,0.723616276,0.679415249,0.705364967,0.48927412,0.440795696,0.454918894,0.471101408,0.483014953,0.664735177,0.667143968,0.570042588,0.559867947,0.568895533,0.593515577,0,0.679932853,0.538850822,0.607527162,0.605386245,0.426904617,0.592144486,0.582056814,0.507805069,0.262779374,0.364674224,0.444136511,0.351454953,0.67422267,0.353405358,0.330143847,0.467176626,0.588980828,0.476346564,0.819369346,0.757517536,0.874887031,0.550402889
伊勢市,0.350381689,0.526115901,0.536503556,0.582036456,0.429406165,0.435687581,0.288989157,0.288989157,0.531718787,0.405318628,0.560999437,0.4126734,0.497091933,0.403830287,0.39834878,0.386061427,0.587050271,0.470985778,0.604769161,0.506002806,0.470728172,0.478276662,0.403994808,0.582716338,0.441142707,0.570283345,0.4407238,0.492946338,0.438183003,0.477052787,0.58705701,0.592726865,0.463238924,0.357899581,0,0.449405494,0.488219689,0.566016759,0.897514068,0.411192954,0.616909326,0.746893053,0.582382787,0.693141974,0.674172452,0.528716393,0.78150669,0.581447,0.422900004,0.483241985,0.292814426,0,0.587982732,0.637334122,0.720241839,0.663893639,0.589743308,0.487110191,0.574438179,0.498664979,0.559792391,0.731537269,0.473267577,0.639950087,0.737422928,0.496197303,0.390283969,0.564818457,0.221828469,0.672573613,0.342244242,0.324827991,0.447417216,0.484383939,0.593635969,0.427489337,0.645535006,0.546117066,0.545180028,0.340594584,0.476177638,0.545686213,0.702962801,0.439776334,0.536570452,0.593635969,0.578817884,0.425086311,0.528067034,0.611910596,0.58378215,0.659581,0.560633396,0.548159484,0.54870595,0.635484648,0.566449022,0.666706836,0.426532855,0.426140941,0.517029792,0.468404131,0.374660783,0.559465938,0.275759692,0.356947485,0.517820385,0.513410863,0.441099435,0.418507827,0.505666166,0.597622921,0.472532175,0.400970858,0.599672253,0.400970858,0.492461571,0.531642013,0.593472415,0.563472993,0.423335551,0.511276056,0.377707796,0.37623085,0.563864983,0.642243636,0.610626238,0.776229645,0.591865265,0.476338041,0.559575985,0.559575985,0.69224179,0.488106347,0.410095977,0.57178913,1,0.735350902,0.615583902,0.554965243,0.588938843,0.218072697,0.595213573,0.633731017,0.37126478,0.394882576,0.660430508,0.665095142,0.443850131,0.7145838,0.693228254,0.673529011,0.849965249,0.494077293,0.582631223,0.690171472,0.444197346,0.509605926,0.692543747,0.834748873,0.590543876,0.768346608,0.493137671,0.619117076,0,0.621945766,0.626361246,0.631602187,0.646095005,0.397882213,0.625096147,0.566420521,0.527909718,0.403945731,0.49767452,0.525694376,0.357899581,0.461489828,0.566895445,0.330395834,0.351919271,0.691846899,0.292814426,0.631368922,0.537787465,0.574578094,0.509819501
